text.id;text.date;text.length;text.lengthw;text.duration;text.durations;text.speed;text.speedwm;text.delivery;text.topic;text.topicspec;text.type;text.comments;speaker.name;speaker.gender;speaker.country;speaker.native;speaker.politfunc;speaker.politgroup;st.language;st.length;st.lengthw;st.duration;st.durations;st.speed;st.speedwm;st.delivery;interpreter.gender;interpreter.native;s.id;s.video;s.text;interpreter.id;st.gender;st.native;event.id;lang;mode
0052en_sp_st;17-01-11;medium;510;medium;234;low;130.8;read;Agriculture and Fisheries;Agriculture as a strategic sector in the context of food security;EN spoken sources;;Georgieva Kristalina;F;Bulgaria;n;European Commission;;;;;;;;;;;;821;http://amelia.sslmit.unibo.it/video/video.php?id=0052en_sp_st&start=01:42.5&end=01:48.5;The Commission fully agrees that there is a need to tackle excessive price volatility.;;;;0052;en;sp
0052en_sp_st;17-01-11;medium;510;medium;234;low;130.8;read;Agriculture and Fisheries;Agriculture as a strategic sector in the context of food security;EN spoken sources;;Georgieva Kristalina;F;Bulgaria;n;European Commission;;;;;;;;;;;;822;http://amelia.sslmit.unibo.it/video/video.php?id=0052en_sp_st&start=01:48.6&end=02:04.6;We must collectively look for better regulation, supervision and transparency to address market issues, and this resq- requires not only better financial regulations but it also requires ehm substantially to improve transparency on the market.;;;;0052;en;sp
0052en_sp_st;17-01-11;medium;510;medium;234;low;130.8;read;Agriculture and Fisheries;Agriculture as a strategic sector in the context of food security;EN spoken sources;;Georgieva Kristalina;F;Bulgaria;n;European Commission;;;;;;;;;;;;823;http://amelia.sslmit.unibo.it/video/video.php?id=0052en_sp_st&start=02:04.6&end=02:10.0;The ehm report recommends ehm the creation of a global food system.;;;;0052;en;sp
0052en_sp_st;17-01-11;medium;510;medium;234;low;130.8;read;Agriculture and Fisheries;Agriculture as a strategic sector in the context of food security;EN spoken sources;;Georgieva Kristalina;F;Bulgaria;n;European Commission;;;;;;;;;;;;824;http://amelia.sslmit.unibo.it/video/video.php?id=0052en_sp_st&start=02:10.4&end=02:11.9;Not an easy subject.;;;;0052;en;sp
0052en_sp_st;17-01-11;medium;510;medium;234;low;130.8;read;Agriculture and Fisheries;Agriculture as a strategic sector in the context of food security;EN spoken sources;;Georgieva Kristalina;F;Bulgaria;n;European Commission;;;;;;;;;;;;825;http://amelia.sslmit.unibo.it/video/video.php?id=0052en_sp_st&start=02:11.9&end=02:15.7;We had experiences in the past of commodity boards.;;;;0052;en;sp
0052en_sp_st;17-01-11;medium;510;medium;234;low;130.8;read;Agriculture and Fisheries;Agriculture as a strategic sector in the context of food security;EN spoken sources;;Georgieva Kristalina;F;Bulgaria;n;European Commission;;;;;;;;;;;;826;http://amelia.sslmit.unibo.it/video/video.php?id=0052en_sp_st&start=02:15.7&end=02:26.2;They have proved to not be successful... ehm and therefore, this topic undoubtedly requires more detailed deba- debate.;;;;0052;en;sp
0052en_sp_st;17-01-11;medium;510;medium;234;low;130.8;read;Agriculture and Fisheries;Agriculture as a strategic sector in the context of food security;EN spoken sources;;Georgieva Kristalina;F;Bulgaria;n;European Commission;;;;;;;;;;;;827;http://amelia.sslmit.unibo.it/video/video.php?id=0052en_sp_st&start=02:26.2&end=02:53.6;It also requires analysis of the experience we have gained, for example, experience we have gained from the 1 billion Food Facility adopted by the Commission in 2008, ehm also from the work that the Commission undertakes closely with FAO and the w- World Food Programme to ensure that bumper stocks are pre-positioned in order to soften the blow of rising food prices.;;;;0052;en;sp
0052en_sp_st;17-01-11;medium;510;medium;234;low;130.8;read;Agriculture and Fisheries;Agriculture as a strategic sector in the context of food security;EN spoken sources;;Georgieva Kristalina;F;Bulgaria;n;European Commission;;;;;;;;;;;;828;http://amelia.sslmit.unibo.it/video/video.php?id=0052en_sp_st&start=02:54.2&end=03:13.1;All these efforts can be developed when the G20 looks closely into the stocks... food stocks issue, and you can be assured that the ehm European Commission will be an active participant in the related ehm deliberations ehm in the coming in the coming weeks.;;;;0052;en;sp
0052en_sp_st;17-01-11;medium;510;medium;234;low;130.8;read;Agriculture and Fisheries;Agriculture as a strategic sector in the context of food security;EN spoken sources;;Georgieva Kristalina;F;Bulgaria;n;European Commission;;;;;;;;;;;;829;http://amelia.sslmit.unibo.it/video/video.php?id=0052en_sp_st&start=03:13.7&end=03:36.8;Finally, the report, and many of you in this room this evening, call for a strong agricultural and rural development policy in Europe, capable of ensuring food security for all, ehm with the support of research and innovation to face the challenges of producing more with the fewer resources we have and will have.;;;;0052;en;sp
0052en_sp_st;17-01-11;medium;510;medium;234;low;130.8;read;Agriculture and Fisheries;Agriculture as a strategic sector in the context of food security;EN spoken sources;;Georgieva Kristalina;F;Bulgaria;n;European Commission;;;;;;;;;;;;830;http://amelia.sslmit.unibo.it/video/video.php?id=0052en_sp_st&start=03:37.2&end=03:40.1;The Commission fully agrees with this.;;;;0052;en;sp
0052en_sp_st;17-01-11;medium;510;medium;234;low;130.8;read;Agriculture and Fisheries;Agriculture as a strategic sector in the context of food security;EN spoken sources;;Georgieva Kristalina;F;Bulgaria;n;European Commission;;;;;;;;;;;;831;http://amelia.sslmit.unibo.it/video/video.php?id=0052en_sp_st&start=03:40.3&end=04:02.5;There is no relev- other relevant instrument to fulfil these objectives than a strong common agricultural policy able to guarantee the economic and environmental competitiveness of agriculture and, as some of you said, able to bring young people into the agricultural sector of Europe.;;;;0052;en;sp
0052en_sp_st;17-01-11;medium;510;medium;234;low;130.8;read;Agriculture and Fisheries;Agriculture as a strategic sector in the context of food security;EN spoken sources;;Georgieva Kristalina;F;Bulgaria;n;European Commission;;;;;;;;;;;;832;http://amelia.sslmit.unibo.it/video/video.php?id=0052en_sp_st&start=04:02.5&end=04:03.6;Thank you.;;;;0052;en;sp
0053en_sp_st;18-01-11;short;100;short;36;high;166.7;read;Procedure and Formalities;EC Serbia Stabilisation and Association Agreement –Stabilisation and Association Agreement between the EC and Serbia (debate);EN spoken sources;;Gyori Eniko;F;Hungary;n;European Council;;;;;;;;;;;;834;http://amelia.sslmit.unibo.it/video/video.php?id=0053en_sp_st&start=00:08.7&end=00:20.5;Madam President, it's a great privilege for me and even an honour to be back to the European Parliament in my new capacity as representative of the Hungarian rotating Presidency of the Euro- of the Council of the European Union.;;;;0053;en;sp
0053en_sp_st;18-01-11;short;100;short;36;high;166.7;read;Procedure and Formalities;EC Serbia Stabilisation and Association Agreement –Stabilisation and Association Agreement between the EC and Serbia (debate);EN spoken sources;;Gyori Eniko;F;Hungary;n;European Council;;;;;;;;;;;;835;http://amelia.sslmit.unibo.it/video/video.php?id=0053en_sp_st&start=00:20.5&end=00:31.8;I hope ehm, honourable members, that you will consider me a former member of this House, a guarantee that the Hungarian Presidency will be a Parliament-friendly Presidency.;;;;0053;en;sp
0053en_sp_st;18-01-11;short;100;short;36;high;166.7;read;Procedure and Formalities;EC Serbia Stabilisation and Association Agreement –Stabilisation and Association Agreement between the EC and Serbia (debate);EN spoken sources;;Gyori Eniko;F;Hungary;n;European Council;;;;;;;;;;;;836;http://amelia.sslmit.unibo.it/video/video.php?id=0053en_sp_st&start=00:31.9&end=00:41.5;I look forward to working with you all during the forthcoming 5 and a half months of this Presidency, with great expectations.;;;;0053;en;sp
0053en_sp_st;18-01-11;short;100;short;36;high;166.7;read;Procedure and Formalities;EC Serbia Stabilisation and Association Agreement –Stabilisation and Association Agreement between the EC and Serbia (debate);EN spoken sources;;Gyori Eniko;F;Hungary;n;European Council;;;;;;;;;;;;837;http://amelia.sslmit.unibo.it/video/video.php?id=0053en_sp_st&start=00:41.5&end=00:45.4;Ehm let me use my mother tongue from now on.;;;;0053;en;sp
0054en_sp_st;18-01-11;medium;900;long;455;low;118.7;read;Politics;EC Serbia Stabilisation and Association Agreement;EN spoken sources;;Füle Stefan;M;Czech Republic;n;European Commission;;;;;;;;;;;;839;http://amelia.sslmit.unibo.it/video/video.php?id=0054en_sp_st&start=00:07.8&end=00:13.2;Thank you very much madam President, ehm honourable members of the European Parliament.;;;;0054;en;sp
0054en_sp_st;18-01-11;medium;900;long;455;low;118.7;read;Politics;EC Serbia Stabilisation and Association Agreement;EN spoken sources;;Füle Stefan;M;Czech Republic;n;European Commission;;;;;;;;;;;;840;http://amelia.sslmit.unibo.it/video/video.php?id=0054en_sp_st&start=00:13.8&end=00:25.1;It is a great pleasure and a honour for me to address the European Parliament today for the vote of consent to the Stabilisation and Association Agreement with the Republic of Serbia.;;;;0054;en;sp
0054en_sp_st;18-01-11;medium;900;long;455;low;118.7;read;Politics;EC Serbia Stabilisation and Association Agreement;EN spoken sources;;Füle Stefan;M;Czech Republic;n;European Commission;;;;;;;;;;;;841;http://amelia.sslmit.unibo.it/video/video.php?id=0054en_sp_st&start=00:25.4&end=00:37.8;I would also like to express my warm gratitude to the rapporteur for Serbia, Mr Jelko Kacin, for his report on the European integration process ehm of Serbia.;;;;0054;en;sp
0054en_sp_st;18-01-11;medium;900;long;455;low;118.7;read;Politics;EC Serbia Stabilisation and Association Agreement;EN spoken sources;;Füle Stefan;M;Czech Republic;n;European Commission;;;;;;;;;;;;842;http://amelia.sslmit.unibo.it/video/video.php?id=0054en_sp_st&start=00:38.5&end=00:47.1;The Stabilisation and Association Agreement is a major step forward for Serbia on its path towards the European Union.;;;;0054;en;sp
0054en_sp_st;18-01-11;medium;900;long;455;low;118.7;read;Politics;EC Serbia Stabilisation and Association Agreement;EN spoken sources;;Füle Stefan;M;Czech Republic;n;European Commission;;;;;;;;;;;;843;http://amelia.sslmit.unibo.it/video/video.php?id=0054en_sp_st&start=00:47.6&end=01:00.6;The fundamental objective of this agreement is to pave the way for further European integration and reforms and to prepare Serbia for the European Union membership.;;;;0054;en;sp
0054en_sp_st;18-01-11;medium;900;long;455;low;118.7;read;Politics;EC Serbia Stabilisation and Association Agreement;EN spoken sources;;Füle Stefan;M;Czech Republic;n;European Commission;;;;;;;;;;;;844;http://amelia.sslmit.unibo.it/video/video.php?id=0054en_sp_st&start=01:01.1&end=01:11.8;This important milestone shall serve as an encouragement for Serbia, as it has renewed its efforts to promote reconciliation in the region.;;;;0054;en;sp
0054en_sp_st;18-01-11;medium;900;long;455;low;118.7;read;Politics;EC Serbia Stabilisation and Association Agreement;EN spoken sources;;Füle Stefan;M;Czech Republic;n;European Commission;;;;;;;;;;;;845;http://amelia.sslmit.unibo.it/video/video.php?id=0054en_sp_st&start=01:12.4&end=01:45.2;The Stabilisation and Association Agreement sets up a comprehensive institutional framework through the SAA Council and SAA Committee, a renewed framework for political dialogue, and a web of subcommittees covering extensively most European Union policy areas and, naturally, it also establishes a specific body between your Assembly and the Serbian Parliament, the Joint Parliamentary Committee.;;;;0054;en;sp
0054en_sp_st;18-01-11;medium;900;long;455;low;118.7;read;Politics;EC Serbia Stabilisation and Association Agreement;EN spoken sources;;Füle Stefan;M;Czech Republic;n;European Commission;;;;;;;;;;;;846;http://amelia.sslmit.unibo.it/video/video.php?id=0054en_sp_st&start=01:46.0&end=02:04.6;From an economic standpoint, the SAA foresees the gradual establishment of a free trade zone and the gradual integration of Serbia into the European Union's internal market, thus bringing economic benefits to both the European Union and Serbia.;;;;0054;en;sp
0054en_sp_st;18-01-11;medium;900;long;455;low;118.7;read;Politics;EC Serbia Stabilisation and Association Agreement;EN spoken sources;;Füle Stefan;M;Czech Republic;n;European Commission;;;;;;;;;;;;847;http://amelia.sslmit.unibo.it/video/video.php?id=0054en_sp_st&start=02:05.3&end=02:23.5;Like in central Europe in 90s, the agreement will boost investment, in particular, for indirect investments, it will make a key contribution to the growth of the Serbian economy and help Serbia move towards a functioning market economy.;;;;0054;en;sp
0054en_sp_st;18-01-11;medium;900;long;455;low;118.7;read;Politics;EC Serbia Stabilisation and Association Agreement;EN spoken sources;;Füle Stefan;M;Czech Republic;n;European Commission;;;;;;;;;;;;848;http://amelia.sslmit.unibo.it/video/video.php?id=0054en_sp_st&start=02:24.4&end=02:30.7;The benefits for the European Union of this agreement are equally significant.;;;;0054;en;sp
0054en_sp_st;18-01-11;medium;900;long;455;low;118.7;read;Politics;EC Serbia Stabilisation and Association Agreement;EN spoken sources;;Füle Stefan;M;Czech Republic;n;European Commission;;;;;;;;;;;;849;http://amelia.sslmit.unibo.it/video/video.php?id=0054en_sp_st&start=02:30.7&end=02:35.4;Serbia's market is now open up to the European Union exporters.;;;;0054;en;sp
0054en_sp_st;18-01-11;medium;900;long;455;low;118.7;read;Politics;EC Serbia Stabilisation and Association Agreement;EN spoken sources;;Füle Stefan;M;Czech Republic;n;European Commission;;;;;;;;;;;;850;http://amelia.sslmit.unibo.it/video/video.php?id=0054en_sp_st&start=02:35.9&end=02:47.7;Previously relatively high tariffs will be totally dismantled within a couple of years, with the exception of a few very sensitive agricultural products.;;;;0054;en;sp
0054en_sp_st;18-01-11;medium;900;long;455;low;118.7;read;Politics;EC Serbia Stabilisation and Association Agreement;EN spoken sources;;Füle Stefan;M;Czech Republic;n;European Commission;;;;;;;;;;;;851;http://amelia.sslmit.unibo.it/video/video.php?id=0054en_sp_st&start=02:47.9&end=02:58.6;Furthermore, by gradually integrating Serbia into the internal market, conditions for investors become more stable and predictable.;;;;0054;en;sp
0054en_sp_st;18-01-11;medium;900;long;455;low;118.7;read;Politics;EC Serbia Stabilisation and Association Agreement;EN spoken sources;;Füle Stefan;M;Czech Republic;n;European Commission;;;;;;;;;;;;852;http://amelia.sslmit.unibo.it/video/video.php?id=0054en_sp_st&start=02:59.1&end=03:04.9;Rules on competition and State aid are aligned to those of the European Union.;;;;0054;en;sp
0054en_sp_st;18-01-11;medium;900;long;455;low;118.7;read;Politics;EC Serbia Stabilisation and Association Agreement;EN spoken sources;;Füle Stefan;M;Czech Republic;n;European Commission;;;;;;;;;;;;853;http://amelia.sslmit.unibo.it/video/video.php?id=0054en_sp_st&start=03:05.4&end=03:12.7;Protection of intellectual property rights is gradi- gradually also brought up to the European Union standards.;;;;0054;en;sp
0054en_sp_st;18-01-11;medium;900;long;455;low;118.7;read;Politics;EC Serbia Stabilisation and Association Agreement;EN spoken sources;;Füle Stefan;M;Czech Republic;n;European Commission;;;;;;;;;;;;854;http://amelia.sslmit.unibo.it/video/video.php?id=0054en_sp_st&start=03:13.1&end=03:21.3;Progressively, the sizeable Serbian public procurement market is also opened up to European bidders.;;;;0054;en;sp
0054en_sp_st;18-01-11;medium;900;long;455;low;118.7;read;Politics;EC Serbia Stabilisation and Association Agreement;EN spoken sources;;Füle Stefan;M;Czech Republic;n;European Commission;;;;;;;;;;;;855;http://amelia.sslmit.unibo.it/video/video.php?id=0054en_sp_st&start=03:21.8&end=03:44.8;Forging closer ties with Serbia entails a number of other advantages for the European Union in particular, as it will facilitate cooperation in the areas of justice, freedom and security, environment, transport and customs, just to mention a few.;;;;0054;en;sp
0054en_sp_st;18-01-11;medium;900;long;455;low;118.7;read;Politics;EC Serbia Stabilisation and Association Agreement;EN spoken sources;;Füle Stefan;M;Czech Republic;n;European Commission;;;;;;;;;;;;856;http://amelia.sslmit.unibo.it/video/video.php?id=0054en_sp_st&start=03:45.4&end=03:53.7;It therefore contributes to making the European Union policy in the south-east Europe more credible and effective.;;;;0054;en;sp
0054en_sp_st;18-01-11;medium;900;long;455;low;118.7;read;Politics;EC Serbia Stabilisation and Association Agreement;EN spoken sources;;Füle Stefan;M;Czech Republic;n;European Commission;;;;;;;;;;;;857;http://amelia.sslmit.unibo.it/video/video.php?id=0054en_sp_st&start=03:54.1&end=04:16.6;Finally, it is particularly noteworthy that Serbia anticipated on the implementation of the interim agreement, which officially entered into force in February 2010, but which Serbia decided to apply already shortly after its signature in April 2008.;;;;0054;en;sp
0054en_sp_st;18-01-11;medium;900;long;455;low;118.7;read;Politics;EC Serbia Stabilisation and Association Agreement;EN spoken sources;;Füle Stefan;M;Czech Republic;n;European Commission;;;;;;;;;;;;858;http://amelia.sslmit.unibo.it/video/video.php?id=0054en_sp_st&start=04:17.2&end=04:28.2;Serbia has thereby demonstrated commitment to its economic integration with the European Union and has so far established a positive track record.;;;;0054;en;sp
0054en_sp_st;18-01-11;medium;900;long;455;low;118.7;read;Politics;EC Serbia Stabilisation and Association Agreement;EN spoken sources;;Füle Stefan;M;Czech Republic;n;European Commission;;;;;;;;;;;;859;http://amelia.sslmit.unibo.it/video/video.php?id=0054en_sp_st&start=04:28.6&end=04:44.9;Since the Council decided on 14 June 2010 to launch the ratification process for the agreement, 9 Member States have notified the ratification and 2 more have secured the approval of their Parliament.;;;;0054;en;sp
0054en_sp_st;18-01-11;medium;900;long;455;low;118.7;read;Politics;EC Serbia Stabilisation and Association Agreement;EN spoken sources;;Füle Stefan;M;Czech Republic;n;European Commission;;;;;;;;;;;;860;http://amelia.sslmit.unibo.it/video/video.php?id=0054en_sp_st&start=04:45.3&end=04:56.1;Today's vote by the European Parliament should therefore bring additional impetus to this process thanks to the unanimous support across political groups.;;;;0054;en;sp
0054en_sp_st;18-01-11;medium;900;long;455;low;118.7;read;Politics;EC Serbia Stabilisation and Association Agreement;EN spoken sources;;Füle Stefan;M;Czech Republic;n;European Commission;;;;;;;;;;;;861;http://amelia.sslmit.unibo.it/video/video.php?id=0054en_sp_st&start=04:56.3&end=05:03.0;I therefore hope the ratification by other Member States will follow soon.;;;;0054;en;sp
0054en_sp_st;18-01-11;medium;900;long;455;low;118.7;read;Politics;EC Serbia Stabilisation and Association Agreement;EN spoken sources;;Füle Stefan;M;Czech Republic;n;European Commission;;;;;;;;;;;;862;http://amelia.sslmit.unibo.it/video/video.php?id=0054en_sp_st&start=05:03.5&end=05:24.1;Madam President, honourable members of the European Parliament, let me conclude my remarks by focusing on the draft resolution on the European integration process of Serbia as well-prepared contribution to today's political debate, for which I'm grateful to the rapporteur, Jelko Kacin.;;;;0054;en;sp
0054en_sp_st;18-01-11;medium;900;long;455;low;118.7;read;Politics;EC Serbia Stabilisation and Association Agreement;EN spoken sources;;Füle Stefan;M;Czech Republic;n;European Commission;;;;;;;;;;;;863;http://amelia.sslmit.unibo.it/video/video.php?id=0054en_sp_st&start=05:25.3&end=05:41.9;The resolution sends to Serbia both a message of support for furthering of the European Union-Serbia relations and one of expectation regarding the key challenges on Serbia's path to the European Union membership.;;;;0054;en;sp
0054en_sp_st;18-01-11;medium;900;long;455;low;118.7;read;Politics;EC Serbia Stabilisation and Association Agreement;EN spoken sources;;Füle Stefan;M;Czech Republic;n;European Commission;;;;;;;;;;;;864;http://amelia.sslmit.unibo.it/video/video.php?id=0054en_sp_st&start=05:42.2&end=05:51.8;This is particularly timely in the context of the preparations of the opinion on Serbia's membership application.;;;;0054;en;sp
0054en_sp_st;18-01-11;medium;900;long;455;low;118.7;read;Politics;EC Serbia Stabilisation and Association Agreement;EN spoken sources;;Füle Stefan;M;Czech Republic;n;European Commission;;;;;;;;;;;;865;http://amelia.sslmit.unibo.it/video/video.php?id=0054en_sp_st&start=05:52.5&end=06:02.9;I was in Belgrade last November to hand over a detailed questionnaire to the Prime Minister and the Deputy Prime Minister for European integration.;;;;0054;en;sp
0054en_sp_st;18-01-11;medium;900;long;455;low;118.7;read;Politics;EC Serbia Stabilisation and Association Agreement;EN spoken sources;;Füle Stefan;M;Czech Republic;n;European Commission;;;;;;;;;;;;866;http://amelia.sslmit.unibo.it/video/video.php?id=0054en_sp_st&start=06:03.5&end=06:12.5;The Serbian authorities are currently working hard on their replies, which we expect by the end of the month.;;;;0054;en;sp
0054en_sp_st;18-01-11;medium;900;long;455;low;118.7;read;Politics;EC Serbia Stabilisation and Association Agreement;EN spoken sources;;Füle Stefan;M;Czech Republic;n;European Commission;;;;;;;;;;;;867;http://amelia.sslmit.unibo.it/video/video.php?id=0054en_sp_st&start=06:13.0&end=06:23.9;I'm encouraged by the adoption by the Serbian Government on the 30 December of an action plan as follow-up of the Commission's progress report.;;;;0054;en;sp
0054en_sp_st;18-01-11;medium;900;long;455;low;118.7;read;Politics;EC Serbia Stabilisation and Association Agreement;EN spoken sources;;Füle Stefan;M;Czech Republic;n;European Commission;;;;;;;;;;;;868;http://amelia.sslmit.unibo.it/video/video.php?id=0054en_sp_st&start=06:24.5&end=06:43.0;The European Commission will thoroughly analyse the replies to the questionnaires and measures undertaken by the Serbian authorities in the coming months to complete its assessment with a view to issuing the opinion in the second half of 2011.;;;;0054;en;sp
0054en_sp_st;18-01-11;medium;900;long;455;low;118.7;read;Politics;EC Serbia Stabilisation and Association Agreement;EN spoken sources;;Füle Stefan;M;Czech Republic;n;European Commission;;;;;;;;;;;;869;http://amelia.sslmit.unibo.it/video/video.php?id=0054en_sp_st&start=06:43.0&end=06:58.3;Madam President, honourable members of the European Parliament, as my Hungarian colleague said, 2011 is an important year for Serbia: a year of demanding challenges as well as a year of opportunities.;;;;0054;en;sp
0054en_sp_st;18-01-11;medium;900;long;455;low;118.7;read;Politics;EC Serbia Stabilisation and Association Agreement;EN spoken sources;;Füle Stefan;M;Czech Republic;n;European Commission;;;;;;;;;;;;870;http://amelia.sslmit.unibo.it/video/video.php?id=0054en_sp_st&start=06:58.3&end=07:14.9;The path has been set and the objectives are well known, yet it is up to Serbia to walk down this path, fulfil the required criteria and, once ready, engage into the negotiation process with the European Union.;;;;0054;en;sp
0054en_sp_st;18-01-11;medium;900;long;455;low;118.7;read;Politics;EC Serbia Stabilisation and Association Agreement;EN spoken sources;;Füle Stefan;M;Czech Republic;n;European Commission;;;;;;;;;;;;871;http://amelia.sslmit.unibo.it/video/video.php?id=0054en_sp_st&start=07:14.9&end=07:25.9;I'm convinced that, with our joint support, Serbia will continue to make the right European choices and move ahead in its integration efforts.;;;;0054;en;sp
0054en_sp_st;18-01-11;medium;900;long;455;low;118.7;read;Politics;EC Serbia Stabilisation and Association Agreement;EN spoken sources;;Füle Stefan;M;Czech Republic;n;European Commission;;;;;;;;;;;;872;http://amelia.sslmit.unibo.it/video/video.php?id=0054en_sp_st&start=07:25.9&end=07:41.2;This will deliver a positive message for the whole region at a time when we need to reaffirm its European perspective in order to consolidate peace and foster economic prosperity in the Western bar- Balkans.;;;;0054;en;sp
0054en_sp_st;18-01-11;medium;900;long;455;low;118.7;read;Politics;EC Serbia Stabilisation and Association Agreement;EN spoken sources;;Füle Stefan;M;Czech Republic;n;European Commission;;;;;;;;;;;;873;http://amelia.sslmit.unibo.it/video/video.php?id=0054en_sp_st&start=07:41.2&end=07:42.3;Thank you very much.;;;;0054;en;sp
0055en_sp_st;18-01-11;short;299;medium;124;medium;144.4;read;Politics;EC Serbia Stabilisation and Association Agreement;EN spoken sources;;Schöpflin György;M;Hungary;n;MEP;PPE;;;;;;;;;;;875;http://amelia.sslmit.unibo.it/video/video.php?id=0055en_sp_st&start=00:07.2&end=00:13.5;Thank you President, Minister, Commissioner, ehm the report on Serbia in my view is excellent.;;;;0055;en;sp
0055en_sp_st;18-01-11;short;299;medium;124;medium;144.4;read;Politics;EC Serbia Stabilisation and Association Agreement;EN spoken sources;;Schöpflin György;M;Hungary;n;MEP;PPE;;;;;;;;;;;876;http://amelia.sslmit.unibo.it/video/video.php?id=0055en_sp_st&start=00:13.5&end=00:16.8;My congratulations to the rapporteur, Jelko Kacin.;;;;0055;en;sp
0055en_sp_st;18-01-11;short;299;medium;124;medium;144.4;read;Politics;EC Serbia Stabilisation and Association Agreement;EN spoken sources;;Schöpflin György;M;Hungary;n;MEP;PPE;;;;;;;;;;;877;http://amelia.sslmit.unibo.it/video/video.php?id=0055en_sp_st&start=00:17.1&end=00:24.5;Serbia, it seems to me, has finally made up its mind that it genuinely wants a European future for itself.;;;;0055;en;sp
0055en_sp_st;18-01-11;short;299;medium;124;medium;144.4;read;Politics;EC Serbia Stabilisation and Association Agreement;EN spoken sources;;Schöpflin György;M;Hungary;n;MEP;PPE;;;;;;;;;;;878;http://amelia.sslmit.unibo.it/video/video.php?id=0055en_sp_st&start=00:24.5&end=00:29.4;The majority of the political elite believes that this is the most favourable option.;;;;0055;en;sp
0055en_sp_st;18-01-11;short;299;medium;124;medium;144.4;read;Politics;EC Serbia Stabilisation and Association Agreement;EN spoken sources;;Schöpflin György;M;Hungary;n;MEP;PPE;;;;;;;;;;;879;http://amelia.sslmit.unibo.it/video/video.php?id=0055en_sp_st&start=00:29.4&end=00:35.8;Now, this determination has to be seen in the light of the turbulence of the last 2 decades.;;;;0055;en;sp
0055en_sp_st;18-01-11;short;299;medium;124;medium;144.4;read;Politics;EC Serbia Stabilisation and Association Agreement;EN spoken sources;;Schöpflin György;M;Hungary;n;MEP;PPE;;;;;;;;;;;880;http://amelia.sslmit.unibo.it/video/video.php?id=0055en_sp_st&start=00:35.8&end=00:52.7;Serbia experienced the end of communism, the collapse of Yugoslavia, the wars that ensued, the rule of Slobodan Milosevic, the bombing of 1999, burgeoning mafias and criminality, violence, refugees: a depressing and traumatic history.;;;;0055;en;sp
0055en_sp_st;18-01-11;short;299;medium;124;medium;144.4;read;Politics;EC Serbia Stabilisation and Association Agreement;EN spoken sources;;Schöpflin György;M;Hungary;n;MEP;PPE;;;;;;;;;;;881;http://amelia.sslmit.unibo.it/video/video.php?id=0055en_sp_st&start=00:52.7&end=01:10.8;The decision to opt for Europe, therefore, is a considerable achievement and signals that Serbia has become a factor of stability in the region. 2 major political problems remain: the arrest and transfer of Ratko Mladic to The Hague and coming to terms with the independence of Kosovo.;;;;0055;en;sp
0055en_sp_st;18-01-11;short;299;medium;124;medium;144.4;read;Politics;EC Serbia Stabilisation and Association Agreement;EN spoken sources;;Schöpflin György;M;Hungary;n;MEP;PPE;;;;;;;;;;;882;http://amelia.sslmit.unibo.it/video/video.php?id=0055en_sp_st&start=01:11.3&end=01:14.8;Both these point towards psychological barriers.;;;;0055;en;sp
0055en_sp_st;18-01-11;short;299;medium;124;medium;144.4;read;Politics;EC Serbia Stabilisation and Association Agreement;EN spoken sources;;Schöpflin György;M;Hungary;n;MEP;PPE;;;;;;;;;;;883;http://amelia.sslmit.unibo.it/video/video.php?id=0055en_sp_st&start=01:14.8&end=01:22.4;"Mladic has his protectors and the loss of Kosovo is painful for a sizeable sect- section of Serbian society;";;;;0055;en;sp
0055en_sp_st;18-01-11;short;299;medium;124;medium;144.4;read;Politics;EC Serbia Stabilisation and Association Agreement;EN spoken sources;;Schöpflin György;M;Hungary;n;MEP;PPE;;;;;;;;;;;884;http://amelia.sslmit.unibo.it/video/video.php?id=0055en_sp_st&start=01:22.4&end=01:25.3;ehm any loss of territory is painful.;;;;0055;en;sp
0055en_sp_st;18-01-11;short;299;medium;124;medium;144.4;read;Politics;EC Serbia Stabilisation and Association Agreement;EN spoken sources;;Schöpflin György;M;Hungary;n;MEP;PPE;;;;;;;;;;;885;http://amelia.sslmit.unibo.it/video/video.php?id=0055en_sp_st&start=01:25.8&end=01:44.6;To these may be added ehm several other areas that need attention, notably, the upgrading of public administration, of the administration of justice, of establishing market conditions and full openness towards Serbia's past, opening the archives included.;;;;0055;en;sp
0055en_sp_st;18-01-11;short;299;medium;124;medium;144.4;read;Politics;EC Serbia Stabilisation and Association Agreement;EN spoken sources;;Schöpflin György;M;Hungary;n;MEP;PPE;;;;;;;;;;;886;http://amelia.sslmit.unibo.it/video/video.php?id=0055en_sp_st&start=01:45.1&end=01:49.6;The auguries for Serbia's road towards Europe are reasonably good.;;;;0055;en;sp
0055en_sp_st;18-01-11;short;299;medium;124;medium;144.4;read;Politics;EC Serbia Stabilisation and Association Agreement;EN spoken sources;;Schöpflin György;M;Hungary;n;MEP;PPE;;;;;;;;;;;887;http://amelia.sslmit.unibo.it/video/video.php?id=0055en_sp_st&start=01:49.7&end=01:52.2;There is a clear commitment in this direction.;;;;0055;en;sp
